,order_id,uuid_x,customer_id,created_at,updated_at,location_id,location_table_id,notes,status,total,order_method,order_number,sub_total,expires_at,delivery_fee,is_reported,report_message,address_id,delivery_date,status_class,id,uuid_y,action_at,admin_id,comment,action_type,order_seconds
846,72,cl2gpukb511910ns6xw97qqcq,10.0,2022-04-26 22:24:45.905,2022-05-11 19:55:57.648,6.0,,,READY,4.0,DINE_IN,422419821.0,4.0,2022-04-28 22:24:45.904,0.0,False,,,,5.0,169,cl2gpvei112680ns603xp6mra,2022-04-26 22:25:25.033,,,PENDING,14.0
847,72,cl2gpukb511910ns6xw97qqcq,10.0,2022-04-26 22:24:45.905,2022-05-11 19:55:57.648,6.0,,,READY,4.0,DINE_IN,422419821.0,4.0,2022-04-28 22:24:45.904,0.0,False,,,,5.0,780,cl3204pt410340ns6ldaghtpm,2022-05-11 19:55:45.448,,,PREPARING,14.0
848,72,cl2gpukb511910ns6xw97qqcq,10.0,2022-04-26 22:24:45.905,2022-05-11 19:55:57.648,6.0,,,READY,4.0,DINE_IN,422419821.0,4.0,2022-04-28 22:24:45.904,0.0,False,,,,5.0,781,cl3204z7z10640ns65fb2i53i,2022-05-11 19:55:57.647,,,READY,14.0
849,407,cl334c7km12340ns6b2ond6pp,13.0,2022-05-12 14:41:19.702,2022-05-12 14:41:20.531,5.0,,,OPEN,10.66,PICK_UP,522080374.0,9.69,2022-05-14 14:41:19.699,0.0,False,,,,1.0,808,cl334c7km12360ns6hu9d6evs,2022-05-12 14:41:19.702,,,OPEN,0.0
850,397,cl3207v7812030ns663nu9mn2,10.0,2022-05-11 19:58:12.404,2022-05-11 19:59:43.879,6.0,13.0,,PAYMENT_PENDING,12.6,DINE_IN,522492817.0,12.0,2022-05-13 19:58:12.402,0.0,False,,,,3.0,782,cl3207v7912050ns68ple73dk,2022-05-11 19:58:12.405,,,OPEN,0.0
851,397,cl3207v7812030ns663nu9mn2,10.0,2022-05-11 19:58:12.404,2022-05-11 19:59:43.879,6.0,13.0,,PAYMENT_PENDING,12.6,DINE_IN,522492817.0,12.0,2022-05-13 19:58:12.402,0.0,False,,,,3.0,783,cl3209ts613600ns65529xf4w,2022-05-11 19:59:43.878,,,PAYMENT_PENDING,0.0
852,408,cl335b26m31930ns6jx49vbiz,15.0,2022-05-12 15:08:25.678,2022-05-12 15:08:26.173,6.0,,,OPEN,7.5,DINE_IN,522830745.0,7.0,2022-05-14 15:08:25.676,0.0,False,,,,1.0,809,cl335b26n31950ns6d1qtn01b,2022-05-12 15:08:25.679,,,OPEN,0.0
853,398,cl322ohez01540ns6qqwxavnk,12.0,2022-05-11 21:07:06.923,2022-05-11 21:07:22.260,6.0,,,OPEN,9.9,PICK_UP,522125478.0,9.42,2022-05-13 21:07:06.921,0.0,False,,,,1.0,784,cl322ohez01560ns6t2e5x7ud,2022-05-11 21:07:06.923,,,OPEN,0.0
854,430,cl33mh25x74540ns6brgz714k,9.0,2022-05-12 23:08:59.061,2022-05-12 23:10:00.925,6.0,,,PENDING,3.68,DINE_IN,522893275.0,3.5,2022-05-14 23:08:59.060,0.0,False,,,,2.0,855,cl33mh25y74560ns6334ds0pi,2022-05-12 23:08:59.062,,,OPEN,0.0
855,430,cl33mh25x74540ns6brgz714k,9.0,2022-05-12 23:08:59.061,2022-05-12 23:10:00.925,6.0,,,PENDING,3.68,DINE_IN,522893275.0,3.5,2022-05-14 23:08:59.060,0.0,False,,,,2.0,856,cl33mibdw76030ns6fomzv0r7,2022-05-12 23:09:57.668,,,PAYMENT_PENDING,0.0
856,430,cl33mh25x74540ns6brgz714k,9.0,2022-05-12 23:08:59.061,2022-05-12 23:10:00.925,6.0,,,PENDING,3.68,DINE_IN,522893275.0,3.5,2022-05-14 23:08:59.060,0.0,False,,,,2.0,857,cl33midwc76170ns68077vsh4,2022-05-12 23:10:00.924,,,PENDING,0.0
857,409,cl3363g8a45610ns6gj68klau,13.0,2022-05-12 15:30:30.250,2022-05-12 15:30:30.925,5.0,,,OPEN,10.66,PICK_UP,522748970.0,9.69,2022-05-14 15:30:30.248,0.0,False,,,,1.0,810,cl3363g8a45630ns6jhnu42wv,2022-05-12 15:30:30.250,,,OPEN,0.0
858,399,cl322orcg02330ns6ovs9h768,10.0,2022-05-11 21:07:19.792,2022-05-11 21:13:18.807,6.0,3.0,,OPEN,4.73,DINE_IN,522390768.0,4.5,2022-05-13 21:07:19.789,0.0,False,,,,1.0,785,cl322orcg02350ns6s81mr38u,2022-05-11 21:07:19.792,,,OPEN,0.0
859,410,cl336al7n62010ns68pdmq1vt,13.0,2022-05-12 15:36:03.299,2022-05-12 15:36:04.283,5.0,,,OPEN,10.66,PICK_UP,522312651.0,9.69,2022-05-14 15:36:03.297,0.0,False,,,,1.0,811,cl336al7n62030ns60t953p1u,2022-05-12 15:36:03.299,,,OPEN,0.0
860,417,cl33i1ddd09630ns6sl9gjo8u,12.0,2022-05-12 21:04:48.625,2022-05-12 21:05:23.899,6.0,,,PENDING,18.73,PICK_UP,522712913.0,17.5,2022-05-14 21:04:48.623,0.0,False,,,,2.0,828,cl33i1ddd09650ns6brann8uy,2022-05-12 21:04:48.625,,,OPEN,0.0
861,417,cl33i1ddd09630ns6sl9gjo8u,12.0,2022-05-12 21:04:48.625,2022-05-12 21:05:23.899,6.0,,,PENDING,18.73,PICK_UP,522712913.0,17.5,2022-05-14 21:04:48.623,0.0,False,,,,2.0,829,cl33i224e10240ns6vhhusr9h,2022-05-12 21:05:20.702,,,PAYMENT_PENDING,0.0
862,417,cl33i1ddd09630ns6sl9gjo8u,12.0,2022-05-12 21:04:48.625,2022-05-12 21:05:23.899,6.0,,,PENDING,18.73,PICK_UP,522712913.0,17.5,2022-05-14 21:04:48.623,0.0,False,,,,2.0,830,cl33i24l610380ns616jtyyd4,2022-05-12 21:05:23.898,,,PENDING,0.0
863,400,cl3253d7x00340ns6x5lyc92r,12.0,2022-05-11 22:14:40.557,2022-05-11 22:14:40.932,6.0,,,OPEN,3.68,PICK_UP,522899146.0,3.5,2022-05-13 22:14:40.554,0.0,False,,,,1.0,786,cl3253d7x00360ns6u0q7ze73,2022-05-11 22:14:40.557,,,OPEN,0.0
864,401,cl3259ha700580ns6kddfb3wx,30.0,2022-05-11 22:19:25.759,2022-05-11 22:19:26.147,3.0,,,OPEN,2.75,PICK_UP,522783972.0,2.75,2022-05-13 22:19:25.755,0.0,False,,,,1.0,787,cl3259ha700600ns6xs412vjs,2022-05-11 22:19:25.759,,,OPEN,0.0
865,411,cl336mmdu70550ns6alrldize,10.0,2022-05-12 15:45:24.690,2022-05-12 15:45:51.604,6.0,,,PENDING,12.6,DINE_IN,522512440.0,12.0,2022-05-14 15:45:24.688,0.0,False,,,,2.0,813,cl336mmdv70570ns6wjuc46by,2022-05-12 15:45:24.691,,,OPEN,0.0
866,411,cl336mmdu70550ns6alrldize,10.0,2022-05-12 15:45:24.690,2022-05-12 15:45:51.604,6.0,,,PENDING,12.6,DINE_IN,522512440.0,12.0,2022-05-14 15:45:24.688,0.0,False,,,,2.0,814,cl336mu8471470ns6d388bn4w,2022-05-12 15:45:34.852,,,PAYMENT_PENDING,0.0
867,411,cl336mmdu70550ns6alrldize,10.0,2022-05-12 15:45:24.690,2022-05-12 15:45:51.604,6.0,,,PENDING,12.6,DINE_IN,522512440.0,12.0,2022-05-14 15:45:24.688,0.0,False,,,,2.0,815,cl336n75f71620ns6z9fj5jos,2022-05-12 15:45:51.603,,,PENDING,0.0
868,402,cl325n5b602690ns61x7kte69,10.0,2022-05-11 22:30:03.426,2022-05-11 22:30:59.464,6.0,,,PENDING,8.4,DINE_IN,522155661.0,8.0,2022-05-13 22:30:03.424,0.0,False,,,,2.0,788,cl325n5b602710ns6s814ojpb,2022-05-11 22:30:03.426,,,OPEN,0.0
869,402,cl325n5b602690ns61x7kte69,10.0,2022-05-11 22:30:03.426,2022-05-11 22:30:59.464,6.0,,,PENDING,8.4,DINE_IN,522155661.0,8.0,2022-05-13 22:30:03.424,0.0,False,,,,2.0,789,cl325nf5o03560ns68emsxue2,2022-05-11 22:30:16.188,,,PAYMENT_PENDING,0.0
870,402,cl325n5b602690ns61x7kte69,10.0,2022-05-11 22:30:03.426,2022-05-11 22:30:59.464,6.0,,,PENDING,8.4,DINE_IN,522155661.0,8.0,2022-05-13 22:30:03.424,0.0,False,,,,2.0,790,cl325ocjr03820ns62ozganfi,2022-05-11 22:30:59.463,,,PENDING,0.0
871,412,cl339p1cb02530ns6mm5bdqp0,14.0,2022-05-12 17:11:16.235,2022-05-12 17:11:16.983,6.0,,,OPEN,8.84,DELIVERY,522192988.0,8.42,2022-05-14 17:11:16.233,0.0,False,,,,1.0,821,cl339p1cb02550ns6y1s625wb,2022-05-12 17:11:16.235,,,OPEN,0.0
872,427,cl33lt13158730ns6szh6ibmf,12.0,2022-05-12 22:50:17.917,2022-05-12 22:51:01.503,6.0,,,PENDING,3.68,DINE_IN,522789412.0,3.5,2022-05-14 22:50:17.915,0.0,False,,,,2.0,848,cl33lt13158750ns6ws2twpaf,2022-05-12 22:50:17.917,,,OPEN,0.0
873,427,cl33lt13158730ns6szh6ibmf,12.0,2022-05-12 22:50:17.917,2022-05-12 22:51:01.503,6.0,,,PENDING,3.68,DINE_IN,522789412.0,3.5,2022-05-14 22:50:17.915,0.0,False,,,,2.0,849,cl33ltvu859280ns6cczffnpr,2022-05-12 22:50:57.776,,,PAYMENT_PENDING,0.0
874,427,cl33lt13158730ns6szh6ibmf,12.0,2022-05-12 22:50:17.917,2022-05-12 22:51:01.503,6.0,,,PENDING,3.68,DINE_IN,522789412.0,3.5,2022-05-14 22:50:17.915,0.0,False,,,,2.0,850,cl33ltypq59430ns63i4t4myq,2022-05-12 22:51:01.502,,,PENDING,0.0
875,403,cl32gypdr01680ns62p7ihnvl,13.0,2022-05-12 03:46:58.431,2022-05-12 03:48:03.448,5.0,,,OPEN,10.66,PICK_UP,522983807.0,9.69,2022-05-14 03:46:58.428,0.0,False,,,,1.0,792,cl32gypdr01700ns6wzm0iik8,2022-05-12 03:46:58.431,,,OPEN,0.0
876,418,cl33i616f11030ns6n8bh60jw,12.0,2022-05-12 21:08:26.103,2022-05-12 21:08:51.382,6.0,,,PENDING,44.1,PICK_UP,522938690.0,42.0,2022-05-14 21:08:26.101,0.0,False,,,,2.0,831,cl33i616g11050ns6aw9jrxpo,2022-05-12 21:08:26.104,,,OPEN,0.0
877,418,cl33i616f11030ns6n8bh60jw,12.0,2022-05-12 21:08:26.103,2022-05-12 21:08:51.382,6.0,,,PENDING,44.1,PICK_UP,522938690.0,42.0,2022-05-14 21:08:26.101,0.0,False,,,,2.0,832,cl33i6i7f11980ns6osqku8br,2022-05-12 21:08:48.171,,,PAYMENT_PENDING,0.0
878,418,cl33i616f11030ns6n8bh60jw,12.0,2022-05-12 21:08:26.103,2022-05-12 21:08:51.382,6.0,,,PENDING,44.1,PICK_UP,522938690.0,42.0,2022-05-14 21:08:26.101,0.0,False,,,,2.0,833,cl33i6kol12130ns6a3qfx4ho,2022-05-12 21:08:51.381,,,PENDING,0.0
879,414,cl33hk7mp04610ns6xz30n1qu,13.0,2022-05-12 20:51:28.033,2022-05-12 20:51:29.323,5.0,,,OPEN,21.32,PICK_UP,522782601.0,19.38,2022-05-14 20:51:28.027,0.0,False,,,,1.0,823,cl33hk7mp04630ns6q7w6flbg,2022-05-12 20:51:28.033,,,OPEN,0.0
880,415,cl33hlaxp06180ns6ixcds51j,13.0,2022-05-12 20:52:18.973,2022-05-12 20:52:19.729,5.0,,,OPEN,10.66,PICK_UP,522933260.0,9.69,2022-05-14 20:52:18.971,0.0,False,,,,1.0,824,cl33hlaxp06200ns6nb0nswkr,2022-05-12 20:52:18.973,,,OPEN,0.0
881,432,cl33olq9x109280ns6jg2cy92u,14.0,2022-05-13 00:08:36.165,2022-05-13 00:08:36.854,6.0,,,OPEN,8.84,DELIVERY,522276721.0,8.42,2022-05-15 00:08:36.164,0.0,False,,,,1.0,861,cl33olq9y109300ns6hsgb9jgm,2022-05-13 00:08:36.166,,,OPEN,0.0
882,419,cl33i8a0714190ns61pg6jn04,12.0,2022-05-12 21:10:10.855,2022-05-12 21:11:16.127,6.0,,,OPEN,7.5,PICK_UP,522289913.0,7.0,2022-05-14 21:10:10.853,0.0,False,,,,1.0,834,cl33i8a0714210ns6w9bssnhe,2022-05-12 21:10:10.855,,,OPEN,0.0
883,423,cl33kyzll40740ns6a06fcqxd,12.0,2022-05-12 22:26:56.313,2022-05-12 22:30:07.557,6.0,,,OPEN,47.81,DINE_IN,522343044.0,45.54,2022-05-14 22:26:56.311,0.0,False,,,,1.0,840,cl33kyzll40760ns6t0s44dke,2022-05-12 22:26:56.313,,,OPEN,0.0
884,420,cl33jbzg319260ns6a0xilwqf,12.0,2022-05-12 21:41:03.411,2022-05-12 21:42:39.489,6.0,,,OPEN,10.87,PICK_UP,522538891.0,10.35,2022-05-14 21:41:03.409,0.0,False,,,,1.0,835,cl33jbzg319280ns66vwhjr1h,2022-05-12 21:41:03.411,,,OPEN,0.0
885,433,cl33w8ezj01110ns6xgcv2nmo,10.0,2022-05-13 03:42:11.935,2022-05-13 03:42:12.791,6.0,,,OPEN,12.6,DINE_IN,522093119.0,12.0,2022-05-15 03:42:11.932,0.0,False,,,,1.0,862,cl33w8ezj01130ns6kikfslgb,2022-05-13 03:42:11.935,,,OPEN,0.0
886,421,cl33jdwch21850ns6lewuuato,15.0,2022-05-12 21:42:32.705,2022-05-12 21:42:52.046,6.0,,,PENDING,3.75,DINE_IN,522938586.0,3.5,2022-05-14 21:42:32.703,0.0,False,,,,2.0,836,cl33jdwch21870ns6jd2glqgq,2022-05-12 21:42:32.705,,,OPEN,0.0
887,421,cl33jdwch21850ns6lewuuato,15.0,2022-05-12 21:42:32.705,2022-05-12 21:42:52.046,6.0,,,PENDING,3.75,DINE_IN,522938586.0,3.5,2022-05-14 21:42:32.703,0.0,False,,,,2.0,837,cl33je90l22830ns6qgxq1fba,2022-05-12 21:42:49.125,,,PAYMENT_PENDING,0.0
888,421,cl33jdwch21850ns6lewuuato,15.0,2022-05-12 21:42:32.705,2022-05-12 21:42:52.046,6.0,,,PENDING,3.75,DINE_IN,522938586.0,3.5,2022-05-14 21:42:32.703,0.0,False,,,,2.0,838,cl33jeb9p22970ns6lnp55sub,2022-05-12 21:42:52.045,,,PENDING,0.0
889,425,cl33la8fh47890ns6ska4m58f,12.0,2022-05-12 22:35:40.973,2022-05-12 22:36:17.226,6.0,,,PENDING,8.89,DINE_IN,522243519.0,8.47,2022-05-14 22:35:40.972,0.0,False,,,,2.0,842,cl33la8fi47910ns6p85wzq08,2022-05-12 22:35:40.974,,,OPEN,0.0
890,425,cl33la8fh47890ns6ska4m58f,12.0,2022-05-12 22:35:40.973,2022-05-12 22:36:17.226,6.0,,,PENDING,8.89,DINE_IN,522243519.0,8.47,2022-05-14 22:35:40.972,0.0,False,,,,2.0,843,cl33lay6049150ns6g7s9foeb,2022-05-12 22:36:14.328,,,PAYMENT_PENDING,0.0
891,425,cl33la8fh47890ns6ska4m58f,12.0,2022-05-12 22:35:40.973,2022-05-12 22:36:17.226,6.0,,,PENDING,8.89,DINE_IN,522243519.0,8.47,2022-05-14 22:35:40.972,0.0,False,,,,2.0,844,cl33lb0eh49300ns6flj090kp,2022-05-12 22:36:17.225,,,PENDING,0.0
892,428,cl33lzt2561150ns65yl9whml,12.0,2022-05-12 22:55:34.109,2022-05-12 22:55:51.415,6.0,,,PENDING,3.68,DINE_IN,522238883.0,3.5,2022-05-14 22:55:34.106,0.0,False,,,,2.0,851,cl33lzt2561170ns60q957puk,2022-05-12 22:55:34.109,,,OPEN,0.0
893,428,cl33lzt2561150ns65yl9whml,12.0,2022-05-12 22:55:34.109,2022-05-12 22:55:51.415,6.0,,,PENDING,3.68,DINE_IN,522238883.0,3.5,2022-05-14 22:55:34.106,0.0,False,,,,2.0,852,cl33m03xw61690ns63ijq20o4,2022-05-12 22:55:48.212,,,PAYMENT_PENDING,0.0
894,428,cl33lzt2561150ns65yl9whml,12.0,2022-05-12 22:55:34.109,2022-05-12 22:55:51.415,6.0,,,PENDING,3.68,DINE_IN,522238883.0,3.5,2022-05-14 22:55:34.106,0.0,False,,,,2.0,853,cl33m06eu61830ns6ey1gesxx,2022-05-12 22:55:51.414,,,PENDING,0.0
895,426,cl33lq3wg55540ns653gnjdt5,12.0,2022-05-12 22:48:01.600,2022-05-12 22:48:22.160,6.0,,,PENDING,3.75,DINE_IN,522493215.0,3.5,2022-05-14 22:48:01.598,0.0,False,,,,2.0,845,cl33lq3wh55560ns61o5x2ief,2022-05-12 22:48:01.601,,,OPEN,0.0
896,426,cl33lq3wg55540ns653gnjdt5,12.0,2022-05-12 22:48:01.600,2022-05-12 22:48:22.160,6.0,,,PENDING,3.75,DINE_IN,522493215.0,3.5,2022-05-14 22:48:01.598,0.0,False,,,,2.0,846,cl33lqh9h56500ns6ls17s10y,2022-05-12 22:48:18.917,,,PAYMENT_PENDING,0.0
897,426,cl33lq3wg55540ns653gnjdt5,12.0,2022-05-12 22:48:01.600,2022-05-12 22:48:22.160,6.0,,,PENDING,3.75,DINE_IN,522493215.0,3.5,2022-05-14 22:48:01.598,0.0,False,,,,2.0,847,cl33lqjrj56640ns69h0cdq08,2022-05-12 22:48:22.159,,,PENDING,0.0
898,429,cl33mei3o71780ns6jimv61a4,25.0,2022-05-12 23:06:59.748,2022-05-12 23:10:56.597,6.0,,,OPEN,16.52,DINE_IN,522582306.0,15.65,2022-05-14 23:06:59.747,0.0,False,,,,1.0,854,cl33mei3p71800ns6jgerye77,2022-05-12 23:06:59.749,,,OPEN,0.0
899,436,cl347niiv04450ns6dipos3ah,10.0,2022-05-13 09:01:52.135,2022-05-13 09:02:19.847,6.0,,,PENDING,14.98,DINE_IN,522066448.0,14.0,2022-05-15 09:01:52.128,0.0,False,,,,2.0,867,cl347niiv04470ns6fp4xlr89,2022-05-13 09:01:52.135,,,OPEN,0.0
900,436,cl347niiv04450ns6dipos3ah,10.0,2022-05-13 09:01:52.135,2022-05-13 09:02:19.847,6.0,,,PENDING,14.98,DINE_IN,522066448.0,14.0,2022-05-15 09:01:52.128,0.0,False,,,,2.0,868,cl347nqr205400ns6n402d98s,2022-05-13 09:02:02.798,,,PAYMENT_PENDING,0.0
901,436,cl347niiv04450ns6dipos3ah,10.0,2022-05-13 09:01:52.135,2022-05-13 09:02:19.847,6.0,,,PENDING,14.98,DINE_IN,522066448.0,14.0,2022-05-15 09:01:52.128,0.0,False,,,,2.0,869,cl347o3wm00090ns6z2bbolu6,2022-05-13 09:02:19.846,,,PENDING,0.0
902,434,cl33wid4z10440ns6hbn4vh9q,12.0,2022-05-13 03:49:56.099,2022-05-13 03:55:17.474,6.0,,,PENDING,3.75,DINE_IN,522917205.0,3.5,2022-05-15 03:49:56.097,0.0,False,,,,2.0,863,cl33wid4z10460ns6etxx8h4i,2022-05-13 03:49:56.099,,,OPEN,0.0
903,434,cl33wid4z10440ns6hbn4vh9q,12.0,2022-05-13 03:49:56.099,2022-05-13 03:55:17.474,6.0,,,PENDING,3.75,DINE_IN,522917205.0,3.5,2022-05-15 03:49:56.097,0.0,False,,,,2.0,864,cl33wp6le13280ns67d09fzm8,2022-05-13 03:55:14.210,,,PAYMENT_PENDING,0.0
904,434,cl33wid4z10440ns6hbn4vh9q,12.0,2022-05-13 03:49:56.099,2022-05-13 03:55:17.474,6.0,,,PENDING,3.75,DINE_IN,522917205.0,3.5,2022-05-15 03:49:56.097,0.0,False,,,,2.0,865,cl33wp94013430ns6nd9zf9q2,2022-05-13 03:55:17.472,,,PENDING,0.0
905,424,cl33l2jo744980ns6r3bji0qy,15.0,2022-05-12 22:29:42.295,2022-05-12 23:46:00.752,6.0,,,PENDING,6.22,DINE_IN,522033085.0,5.92,2022-05-14 22:29:42.293,0.0,False,,,,2.0,841,cl33l2jo745000ns6koncbutk,2022-05-12 22:29:42.295,,,OPEN,0.0
906,424,cl33l2jo744980ns6r3bji0qy,15.0,2022-05-12 22:29:42.295,2022-05-12 23:46:00.752,6.0,,,PENDING,6.22,DINE_IN,522033085.0,5.92,2022-05-14 22:29:42.293,0.0,False,,,,2.0,858,cl33nslt589280ns61okiddfi,2022-05-12 23:45:57.353,,,PAYMENT_PENDING,0.0
907,424,cl33l2jo744980ns6r3bji0qy,15.0,2022-05-12 22:29:42.295,2022-05-12 23:46:00.752,6.0,,,PENDING,6.22,DINE_IN,522033085.0,5.92,2022-05-14 22:29:42.293,0.0,False,,,,2.0,859,cl33nsofj89430ns6703mrqo2,2022-05-12 23:46:00.751,,,PENDING,0.0
908,431,cl33o16vl96730ns6f0jsq1pt,12.0,2022-05-12 23:52:37.905,2022-05-12 23:52:38.321,6.0,,,OPEN,3.68,DINE_IN,522579335.0,3.5,2022-05-14 23:52:37.903,0.0,False,,,,1.0,860,cl33o16vl96750ns6o7mlsydx,2022-05-12 23:52:37.905,,,OPEN,0.0
909,435,cl33wui4z18800ns691yykno9,12.0,2022-05-13 03:59:22.451,2022-05-13 03:59:22.786,6.0,,,OPEN,3.75,DINE_IN,522240644.0,3.5,2022-05-15 03:59:22.446,0.0,False,,,,1.0,866,cl33wui4z18820ns6l52da75p,2022-05-13 03:59:22.451,,,OPEN,0.0
910,439,cl34r1kzc79160ns6ecp3waw5,9.0,2022-05-13 18:04:41.208,2022-05-13 18:05:06.072,6.0,,,PENDING,3.68,DINE_IN,522846976.0,3.5,2022-05-15 18:04:41.204,0.0,False,,,,2.0,874,cl34r1kzd79180ns66bbdotar,2022-05-13 18:04:41.209,,,OPEN,0.0
911,439,cl34r1kzc79160ns6ecp3waw5,9.0,2022-05-13 18:04:41.208,2022-05-13 18:05:06.072,6.0,,,PENDING,3.68,DINE_IN,522846976.0,3.5,2022-05-15 18:04:41.204,0.0,False,,,,2.0,875,cl34r217879700ns6zzuslvsr,2022-05-13 18:05:02.228,,,PAYMENT_PENDING,0.0
912,439,cl34r1kzc79160ns6ecp3waw5,9.0,2022-05-13 18:04:41.208,2022-05-13 18:05:06.072,6.0,,,PENDING,3.68,DINE_IN,522846976.0,3.5,2022-05-15 18:04:41.204,0.0,False,,,,2.0,876,cl34r245z79840ns673aipdst,2022-05-13 18:05:06.071,,,PENDING,0.0
913,437,cl34h0dp003760ns6zajjo9dq,10.0,2022-05-13 13:23:48.948,2022-05-13 13:24:20.453,6.0,,,PENDING,12.6,DINE_IN,522135866.0,12.0,2022-05-15 13:23:48.871,0.0,False,,,,2.0,870,cl34h0dpg03780ns6dj0ud3f1,2022-05-13 13:23:48.964,,,OPEN,0.0
914,437,cl34h0dp003760ns6zajjo9dq,10.0,2022-05-13 13:23:48.948,2022-05-13 13:24:20.453,6.0,,,PENDING,12.6,DINE_IN,522135866.0,12.0,2022-05-15 13:23:48.871,0.0,False,,,,2.0,871,cl34h0ns004800ns66zkku38s,2022-05-13 13:24:02.016,,,PAYMENT_PENDING,0.0
915,437,cl34h0dp003760ns6zajjo9dq,10.0,2022-05-13 13:23:48.948,2022-05-13 13:24:20.453,6.0,,,PENDING,12.6,DINE_IN,522135866.0,12.0,2022-05-15 13:23:48.871,0.0,False,,,,2.0,872,cl34h120304950ns6cguy088e,2022-05-13 13:24:20.451,,,PENDING,0.0
916,438,cl34j4e0507240ns6hyuld646,10.0,2022-05-13 14:22:55.205,2022-05-13 14:37:11.253,6.0,,,OPEN,52.44,PICK_UP,522118534.0,49.0,2022-05-15 14:22:55.203,0.0,False,,,,1.0,873,cl34j4e0507260ns6heedn9lc,2022-05-13 14:22:55.205,,,OPEN,0.0
917,413,cl33fds8509530ns6rgce765t,31.0,2022-05-12 19:50:28.901,2022-05-13 17:42:32.455,6.0,,,OPEN,62.97,DELIVERY,522099894.0,59.97,2022-05-14 19:50:28.899,0.0,False,,,,1.0,822,cl33fds8609560ns6fignff8l,2022-05-12 19:50:28.902,,,OPEN,0.0
918,440,cl34v68dy111640ns65idaf3eh,12.0,2022-05-13 20:00:16.630,2022-05-13 20:01:17.995,6.0,,,PENDING,3.68,DINE_IN,522151581.0,3.5,2022-05-15 20:00:16.628,0.0,False,,,,2.0,877,cl34v68dy111660ns6ger54a0v,2022-05-13 20:00:16.630,,,OPEN,0.0
919,440,cl34v68dy111640ns65idaf3eh,12.0,2022-05-13 20:00:16.630,2022-05-13 20:01:17.995,6.0,,,PENDING,3.68,DINE_IN,522151581.0,3.5,2022-05-15 20:00:16.628,0.0,False,,,,2.0,878,cl34v7h0q112180ns6fg7omv32,2022-05-13 20:01:14.474,,,PAYMENT_PENDING,0.0
920,440,cl34v68dy111640ns65idaf3eh,12.0,2022-05-13 20:00:16.630,2022-05-13 20:01:17.995,6.0,,,PENDING,3.68,DINE_IN,522151581.0,3.5,2022-05-15 20:00:16.628,0.0,False,,,,2.0,879,cl34v7jqi112320ns6mzriibrt,2022-05-13 20:01:17.994,,,PENDING,0.0
921,441,cl34vms55113530ns6rk0qq0az,12.0,2022-05-13 20:13:08.729,2022-05-13 20:13:28.923,6.0,,,PENDING,3.68,DINE_IN,522934247.0,3.5,2022-05-15 20:13:08.728,0.0,False,,,,2.0,880,cl34vms56113550ns6is0bn2yi,2022-05-13 20:13:08.730,,,OPEN,0.0
922,441,cl34vms55113530ns6rk0qq0az,12.0,2022-05-13 20:13:08.729,2022-05-13 20:13:28.923,6.0,,,PENDING,3.68,DINE_IN,522934247.0,3.5,2022-05-15 20:13:08.728,0.0,False,,,,2.0,881,cl34vn53p114070ns6wtz2x8i6,2022-05-13 20:13:25.525,,,PAYMENT_PENDING,0.0
923,441,cl34vms55113530ns6rk0qq0az,12.0,2022-05-13 20:13:08.729,2022-05-13 20:13:28.923,6.0,,,PENDING,3.68,DINE_IN,522934247.0,3.5,2022-05-15 20:13:08.728,0.0,False,,,,2.0,882,cl34vn7q2114210ns6l5cic2pb,2022-05-13 20:13:28.922,,,PENDING,0.0
924,442,cl34vth4w115090ns6bjf1z1cn,12.0,2022-05-13 20:18:21.056,2022-05-13 20:18:21.409,6.0,,,OPEN,3.68,DINE_IN,522201017.0,3.5,2022-05-15 20:18:21.054,0.0,False,,,,1.0,883,cl34vth4w115110ns6gnldegmh,2022-05-13 20:18:21.056,,,OPEN,0.0
925,443,cl34yj9cy04080ns69hplhdg9,12.0,2022-05-13 21:34:23.266,2022-05-13 21:35:11.594,6.0,,,PENDING,3.68,DINE_IN,522564284.0,3.5,2022-05-15 21:34:23.263,0.0,False,,,,2.0,887,cl34yj9cy04100ns69nqzf1ky,2022-05-13 21:34:23.266,,,OPEN,0.0
926,443,cl34yj9cy04080ns69hplhdg9,12.0,2022-05-13 21:34:23.266,2022-05-13 21:35:11.594,6.0,,,PENDING,3.68,DINE_IN,522564284.0,3.5,2022-05-15 21:34:23.263,0.0,False,,,,2.0,888,cl34yk84801540ns6fb9ux0cl,2022-05-13 21:35:08.312,,,PAYMENT_PENDING,0.0
927,443,cl34yj9cy04080ns69hplhdg9,12.0,2022-05-13 21:34:23.266,2022-05-13 21:35:11.594,6.0,,,PENDING,3.68,DINE_IN,522564284.0,3.5,2022-05-15 21:34:23.263,0.0,False,,,,2.0,889,cl34ykand01830ns63ghqnrmk,2022-05-13 21:35:11.593,,,PENDING,0.0
928,450,cl350j0lh37040ns613bdgb8x,10.0,2022-05-13 22:30:11.141,2022-05-19 14:14:41.986,6.0,,,COMPLETED,16.8,DINE_IN,522586975.0,16.0,2022-05-15 22:30:11.138,0.0,False,,,,,907,cl350j0lh37060ns6fa52vk2g,2022-05-13 22:30:11.141,,,OPEN,5.0
